Mã SV,Mã HP,Time slot
F927060055,J1C125E1,12
F927592132,H33CONE1,12
F928203666,J1C125E1,12
F930273466,HG2J3AE1,12
F935416507,HG2J3AE1,12
F935604160,HG2J3AE1,12
F935634570,HG2J3AE1,12
F935704530,J1B115E1,12
F935787762,J51R01E1,12
F935812374,HG2J3AE1,12
F935909467,HG2J3AE1,12
F935911172,HG2J3AE1,12
F935920853,HG2J3AE1,12
F936010951,N1A104E1,12
F936060093,HG2J3AE1,12
F936135863,HG2J3AE1,12
F936174127,N1A104E1,12
F936269320,HG2J3AE1,12
F936311135,J1B115E1,12
F936399269,J1B115E1,12
F936400772,HG2J3AE1,12
F936516084,J1B115E1,12
F936532316,HG2J3AE1,12
F936564650,HG2J3AE1,12
F936632502,J1B115E1,12
F936744296,HG2J3AE1,12
F936807801,HG2J3AE1,12
F937015650,HG2J3AE1,12
F937112432,J1B115E1,12
F937118478,HG2J3AE1,12
F937195446,HG2J3AE1,12
F937299261,N1A104E1,12
F937378751,HG2J3AE1,12
F937489633,HG2J3AE1,12
F937718197,N1A104E1,12
F938025353,HG2J3AE1,12
F938273806,J1B115E1,12
F938522634,HG2J3AE1,12
F938566971,HG2J3AE1,12
F938569525,J1B115E1,12
F938796464,H33CONE1,12
F938828190,J51R01E1,12
F939831023,J1C125E1,12
F939831045,HG2J3AE1,12
F939967584,H33CONE1,12
F939967595,H33CONE1,12
F940011946,J51R01E1,12
F940012150,J51R01E1,12
F940012541,J51R01E1,12
F940013353,J51R01E1,12
F940013995,N1A104E1,12
F940015081,J51R01E1,12
F940015656,J51R01E1,12
F940015922,N1A104E1,12
F940016033,J51R01E1,12
F940016044,J51R01E1,12
F940016343,EN00P3E1,12
F940017074,N1A104E1,12
F940017155,J51R01E1,12
F940017270,J51R01E1,12
F940018048,J51R01E1,12
F940018107,J51R01E1,12
F940018509,J51R01E1,12
F940018853,J51R01E1,12
F940018901,J51R01E1,12
F940019713,N1A104E1,12
F940019861,J51R01E1,12
F940019953,J51R01E1,12
F940020199,J51R01E1,12
F940020432,J51R01E1,12
F940020487,J51R01E1,12
F940021004,EN00P3E1,12
F940021196,J51R01E1,12
F940021200,J51R01E1,12
F940021277,J51R01E1,12
F940021576,J51R01E1,12
F940021716,J51R01E1,12
F940022436,J51R01E1,12
F940022469,N1A104E1,12
F940022506,J51R01E1,12
F940023226,J51R01E1,12
F940023259,J51R01E1,12
F940023352,N1A104E1,12
F940023983,J51R01E1,12
F940024050,J51R01E1,12
F940024142,J51R01E1,12
F940024588,J51R01E1,12
F940024603,J51R01E1,12
F940024636,J51R01E1,12
F940025138,J51R01E1,12
F940025172,J51R01E1,12
F940025426,J51R01E1,12
F940025954,J51R01E1,12
F940025987,J51R01E1,12
F940025998,J51R01E1,12
F940026571,N1A104E1,12
F940026641,J51R01E1,12
F940026722,J51R01E1,12
F940026766,J51R01E1,12
F940026892,N1A104E1,12
F940027039,J51R01E1,12
F940027280,J51R01E1,12
F940027372,J51R01E1,12
F940027431,J51R01E1,12
F940027475,J51R01E1,12
F940027877,J51R01E1,12
F940027981,J51R01E1,12
F940028117,J51R01E1,12
F940028209,J51R01E1,12
F940028645,J51R01E1,12
F940028885,J51R01E1,12
F940029147,J51R01E1,12
F940029424,EN00P3E1,12
F940029538,N1A104E1,12
F940029561,J51R01E1,12
F940029907,J51R01E1,12
F940030246,N1A104E1,12
F940030268,J51R01E1,12
F940030350,J51R01E1,12
F940030419,J51R01E1,12
F940030501,J51R01E1,12
F940030763,J51R01E1,12
F940030992,N1A104E1,12
F940031081,J51R01E1,12
F940031302,N1A104E1,12
F940031391,J51R01E1,12
F940031874,EN00P3E1,12
F940032468,J51R01E1,12
F940032653,J51R01E1,12
F940032712,N1A104E1,12
F940032837,J51R01E1,12
F940033122,J51R01E1,12
F940033144,J51R01E1,12
F940033247,N1A104E1,12
F940033812,J51R01E1,12
F940033834,J51R01E1,12
F940033878,N1A104E1,12
F940034118,J51R01E1,12
F940034358,EN00P3E1,12
F940034473,J51R01E1,12
F940034679,J51R01E1,12
F940034923,N1A104E1,12
F940034978,J51R01E1,12
F940035056,J51R01E1,12
F940035344,J51R01E1,12
F940035355,J51R01E1,12
F940035377,J51R01E1,12
F940035698,J51R01E1,12
F940035746,J51R01E1,12
F940036488,J1B115E1,12
F940036536,EN00P3E1,12
F940036879,J51R01E1,12
F940036891,EN00P3E1,12
F940037212,N1A104E1,12
F940037636,EN00P3E1,12
F940037821,J51R01E1,12
F940038219,N1A104E1,12
F940038312,N1A104E1,12
F940038482,J51R01E1,12
F940038585,N1A104E1,12
F940038622,N1A104E1,12
F940038758,J51R01E1,12
F940038770,EN00P3E1,12
F940038781,N1A104E1,12
F940038828,EN00P3E1,12
F940038873,J51R01E1,12
F940038909,EN00P3E1,12
F940038965,EN00P3E1,12
F940039076,J51R01E1,12
F940039135,N1A104E1,12
F940039146,N1A104E1,12
F940039157,N1A104E1,12
F940039168,N1A104E1,12
F940039179,J51R01E1,12
F940039180,N1A104E1,12
F940040795,EN00P3E1,12
F940040832,EN00P3E1,12
F940040876,EN00P3E1,12
F940040898,EN00P3E1,12
F940040913,N1A104E1,12
F940040980,EN00P3E1,12
F940041091,J51R01E1,12
F940042504,J51R01E1,12
F940042607,H33CONE1,12
F940042995,EN00P3E1,12
F940043006,EN00P3E1,12
F940044944,EN00P3E1,12
F940044966,EN00P3E1,12
F940045000,J51R01E1,12
F940048621,K1APADE1,12
F940048654,H2CH05E1,12
F940048713,K1APADE1,12
F940049569,J51R01E1,12
F940049570,J51R01E1,12
F940049994,H33CONE1,12
F940050015,H33CONE1,12
F940050750,N1A104E1,12
F940050783,N1A104E1,12
F940051827,N1A104E1,12
F940053692,EN00P3E1,12
F940055803,EN00P3E1,12
F945141846,J51R01E1,12
F945219237,J51R01E1,12
F945316167,N1A104E1,12
F945346876,J51R01E1,12
F945433659,J51R01E1,12
F945603872,J51R01E1,12
F945805661,J51R01E1,12
F945950444,EN00P3E1,12
F945990635,J51R01E1,12
F946289059,J51R01E1,12
F946865093,EN00P3E1,12
A891097581,R23209E1,13
A905947446,R23209E1,13
A913356122,R23209E1,13
A914247096,R23209E1,13
A914722179,R83046E1,13
A914812735,R23209E1,13
A915104002,R83046E1,13
A916010429,R83046E1,13
A916037437,R23209E1,13
A916064813,R23209E1,13
A916154413,R23209E1,13
A916193113,V13214E1,13
A916206620,L3B049E1,13
A916282325,Q3A307E1,13
A916283322,R13101E1,13
A916350990,R83046E1,13
A916408567,R83046E1,13
A916439398,R23209E1,13
A916487883,R83046E1,13
A916502555,R83046E1,13
A916540454,R83046E1,13
A916550132,R23209E1,13
A916573083,R83046E1,13
A916585503,R83046E1,13
A916676063,R83046E1,13
A916866114,R83046E1,13
A916909123,R23209E1,13
A916918653,R23209E1,13
A916937595,R83046E1,13
A917028173,R83046E1,13
A917117525,R83046E1,13
A917224236,R83046E1,13
A917433425,R23209E1,13
A917887879,Q3A307E1,13
A917985647,R23209E1,13
A918290946,R23209E1,13
A918765754,R83046E1,13
A920012156,LKB2FAE1,13
A920033564,V13214E1,13
A920061866,V13214E1,13
A920075243,V13214E1,13
A920078381,V13214E1,13
A920083721,V13214E1,13
A920095207,V13214E1,13
A920131837,V13197E1,13
A920140208,V6B313E1,13
A920200351,Q3A307E1,13
A920213074,LKB2FAE1,13
A920213513,Q3A307E1,13
A920237922,LKB2FAE1,13
A920270413,V13197E1,13
A920276633,V13197E1,13
A920309698,R23209E1,13
A920315910,Q3A307E1,13
A920319295,L3B049E1,13
A920337989,V13214E1,13
A920339547,V13214E1,13
A920340635,V13197E1,13
A920383919,L3B049E1,13
A920398533,V13214E1,13
A920456143,V13197E1,13
A920509472,R83046E1,13
A920510065,V6B310E1,13
A920532780,V13214E1,13
A920609749,V13197E1,13
A920658046,V13214E1,13
A920828498,L3B049E1,13
A920964154,V13214E1,13
A921161848,V13214E1,13
A921225829,V13214E1,13
A921352022,R13101E1,13
A922287749,V72121E1,13
A922534920,Q3A307E1,13
A922586114,LKB2FAE1,13
A926194014,L3B049E1,13
A926273629,L3B049E1,13
A926975930,V72121E1,13
A927120360,V13214E1,13
A928203459,V72121E1,13
A928203460,V72121E1,13
A928204412,R23209E1,13
A928204478,V72121E1,13
A930245898,R21101E1,13
A930690607,L3B049E1,13
A931201509,V72121E1,13
A931416538,V72121E1,13
A931859447,V72121E1,13
A932714769,V72121E1,13
A935011070,V42103E1,13
A935034530,V72121E1,13
A935051076,V12139E1,13
A935109838,V12139E1,13
A935111587,V72121E1,13
A935139994,V42103E1,13
A935192092,AAA022E1,13
A935213054,AAA022E1,13
A935221303,C82SUAE1,13
A935221440,V72121E1,13
A935249433,V12139E1,13
A935254493,V72121E1,13
A935256741,V12139E1,13
A935260704,Q3A307E1,13
A935266692,V72121E1,13
A935280159,M31006E1,13
A935287114,M31006E1,13
A935327030,Q3A307E1,13
A935328532,L3B049E1,13
A935328602,V72121E1,13
A935331026,V72121E1,13
A935422210,V42103E1,13
A935424007,LKB2FAE1,13
A935443167,V12139E1,13
A935485444,R4A119E1,13
A935520158,V42103E1,13
A935580945,V72121E1,13
A935610552,V72121E1,13
A935613069,V72121E1,13
A935620964,L3B049E1,13
A935644801,V72121E1,13
A935669239,V12139E1,13
A935740343,R4A119E1,13
A935816534,AAA022E1,13
A935972885,V42103E1,13
A935978991,V12139E1,13
A936229656,L3B049E1,13
A936258025,V72121E1,13
A936333104,R4A119E1,13
A936363776,R4A119E1,13
A936458533,V72121E1,13
A936533748,V42103E1,13
A936559483,AAA022E1,13
A936594509,V12139E1,13
A936598518,V72121E1,13
A936625043,V6B313E1,13
A936655039,V42103E1,13
A936910710,V42103E1,13
A936983367,V42103E1,13
A937000678,V72121E1,13
A937288885,V42103E1,13
A937322776,V72121E1,13
A937549557,V6B313E1,13
A937641552,V42103E1,13
A937782660,V72121E1,13
A937787676,V72121E1,13
A938183402,V6B313E1,13
A938656700,V42103E1,13
A939966059,R4A119E1,13
A939966303,V13197E1,13
A940001877,V13197E1,13
A940001947,V12139E1,13
A940002210,Q3A307E1,13
A940002232,Q3A307E1,13
A940002461,Q4A106E1,13
A940002472,Q4A106E1,13
A940002494,V13197E1,13
A940002645,Q3A307E1,13
A940002678,Q3A307E1,13
A940002689,Q3A307E1,13
A940002690,Q3A307E1,13
A940002704,Q3A307E1,13
A940011142,R21101E1,13
A940011429,R21101E1,13
A940011636,M31006E1,13
A940011809,R21101E1,13
A940012116,R21101E1,13
A940012378,R21101E1,13
A940012448,R21101E1,13
A940012600,R21101E1,13
A940012703,R21101E1,13
A940012895,R21101E1,13
A940013227,AAA022E1,13
A940013489,R21101E1,13
A940013674,M31006E1,13
A940013825,M31006E1,13
A940014132,R21101E1,13
A940014349,R21101E1,13
A940014361,AAA022E1,13
A940014589,R21101E1,13
A940014637,R21101E1,13
A940015003,R21101E1,13
A940015265,R21101E1,13
A940015298,R21101E1,13
A940015748,R21101E1,13
A940015759,R4A119E1,13
A940015933,Q4A106E1,13
A940015977,R21101E1,13
A940016066,R21101E1,13
A940016147,M31006E1,13
A940016284,AAA022E1,13
A940016309,M31006E1,13
A940016561,R21101E1,13
A940016642,AAA022E1,13
A940017029,R21101E1,13
A940017041,M31006E1,13
A940017063,AAA022E1,13
A940017432,R21101E1,13
A940017454,R21101E1,13
A940017638,M31006E1,13
A940017890,AAA022E1,13
A940018059,R21101E1,13
A940018152,R21101E1,13
A940018185,M31006E1,13
A940018576,R21101E1,13
A940018587,AAA022E1,13
A940018680,R21101E1,13
A940018705,R21101E1,13
A940018749,R21101E1,13
A940018945,R21101E1,13
A940019148,V42103E1,13
A940019665,M31006E1,13
A940019805,R21101E1,13
A940020247,M31006E1,13
A940020683,R21101E1,13
A940020764,AAA022E1,13
A940021141,R21101E1,13
A940021266,R21101E1,13
A940021473,R21101E1,13
A940021509,R21101E1,13
A940021657,R21101E1,13
A940021691,R21101E1,13
A940021923,M31006E1,13
A940021967,M31006E1,13
A940022573,R21101E1,13
A940022849,R21101E1,13
A940023008,R21101E1,13
A940023178,M31006E1,13
A940023190,R21101E1,13
A940023271,Q4A106E1,13
A940023846,M31006E1,13
A940024186,M31006E1,13
A940024290,R21101E1,13
A940024577,R21101E1,13
A940024614,R21101E1,13
A940024957,R21101E1,13
A940024980,Q4A106E1,13
A940025219,AAA022E1,13
A940025600,R21101E1,13
A940025699,AAA022E1,13
A940025747,R21101E1,13
A940025769,R21101E1,13
A940025884,M31006E1,13
A940026467,R21101E1,13
A940026836,R21101E1,13
A940026917,AAA022E1,13
A940027464,R21101E1,13
A940027604,M31006E1,13
A940027741,R21101E1,13
A940027774,R21101E1,13
A940028232,R21101E1,13
A940028335,AAA022E1,13
A940028807,R21101E1,13
A940028874,Q3A307E1,13
A940029103,R21101E1,13
A940029918,AAA022E1,13
A940030095,R21101E1,13
A940030143,R21101E1,13
A940031162,M31006E1,13
A940031173,R21101E1,13
A940031221,R4A119E1,13
A940031508,AAA022E1,13
A940031715,M31006E1,13
A940031748,R21101E1,13
A940032011,M31006E1,13
A940032044,M31006E1,13
A940032262,R4A119E1,13
A940033351,R21101E1,13
A940033719,R21101E1,13
A940034428,Q4A106E1,13
A940034484,AAA022E1,13
A940034716,Q4A106E1,13
A940034727,AAA022E1,13
A940037429,R21101E1,13
A940038563,R21101E1,13
A940038677,R21101E1,13
A940040924,Q4A106E1,13
A940041242,V72121E1,13
A940042674,Q3A307E1,13
A940042755,Q3A307E1,13
A940042799,V72121E1,13
A940042870,LKB2FAE1,13
A940042892,M31006E1,13
A940043176,Q3A307E1,13
A940051702,C82SUAE1,13
A940051735,C82SUAE1,13
A940051768,C82SUAE1,13
A945068314,R21101E1,13
A945073318,C81J4AE1,13
A945077660,Q4A106E1,13
A945270825,R21101E1,13
A945279493,R21101E1,13
A945330532,R21101E1,13
A945347507,R21101E1,13
A945418793,R21101E1,13
A945757865,R21101E1,13
A945780900,R21101E1,13
A945939760,R21101E1,13
A946155592,R21101E1,13
A946245675,Q3A307E1,13
A948621989,AAA022E1,13
B914680802,M33053E1,13
B916084604,M33053E1,13
B917742877,M33053E1,13
B918762328,V42103E1,13
B920052956,L3B049E1,13
B920083075,M33053E1,13
B920091450,M33053E1,13
B920095366,M33053E1,13
B920105931,L3B049E1,13
B920112179,M33053E1,13
B920123603,AAA022E1,13
B920159174,L3B049E1,13
B920160354,M33053E1,13
B920162576,M33053E1,13
B920204407,M33053E1,13
B920206375,M33053E1,13
B920217061,M33053E1,13
B920257115,M33053E1,13
B920260654,M33053E1,13
B920319963,L3B049E1,13
B920345825,L3B049E1,13
B920347483,M33053E1,13
B920359752,LKB2FAE1,13
B920362590,M3A015E1,13
B920399873,L3B049E1,13
B920458480,M33053E1,13
B920518979,M33053E1,13
B920561263,LKB2FAE1,13
B920632378,L3B049E1,13
B920703933,V42103E1,13
B920835452,L3B049E1,13
B920841659,L3B049E1,13
B920976607,L3B049E1,13
B920985001,M33053E1,13
B921272041,L3B049E1,13
B921291684,M33053E1,13
B921402796,M33053E1,13
B921685001,M33053E1,13
B921844170,L3B049E1,13
B921870434,V6B313E1,13
B921951984,LKB2FAE1,13
B922146516,LKB2FAE1,13
B922307553,M33053E1,13
B922338591,M3A015E1,13
B922424034,L3B049E1,13
B922508792,L3B049E1,13
B922624575,L3B049E1,13
B923185954,M33053E1,13
B926118939,M33053E1,13
B926137114,M33053E1,13
B926159518,M33053E1,13
B926293719,M33053E1,13
B928204674,M31006E1,13
B930131007,M3A015E1,13
B930214610,M3A015E1,13
B930311067,M3A015E1,13
B930444099,V72121E1,13
B930796507,V72121E1,13
B931318944,L3B049E1,13
B931727733,AAA022E1,13
B935010453,LKB2FAE1,13
B935017407,M3A015E1,13
B935042373,LKB2FAE1,13
B935049590,L3B049E1,13
B935051308,R21101E1,13
B935052800,M3A015E1,13
B935056107,M3A015E1,13
B935071351,L3B049E1,13
B935096837,M3A015E1,13
B935120291,M3A015E1,13
B935135848,M3A015E1,13
B935152904,F11O02E1,13
B935166842,AAA022E1,13
B935175040,LKB2FAE1,13
B935179819,M3A015E1,13
B935194247,M3A015E1,13
B935204616,M3A015E1,13
B935231128,M3A015E1,13
B935242401,M3A015E1,13
B935248148,M3A015E1,13
B935252880,M3A015E1,13
B935254138,V72121E1,13
B935255836,Q3A307E1,13
B935263990,H22G06E1,13
B935273003,M3A015E1,13
B935275410,M3A015E1,13
B935279935,M3A015E1,13
B935282223,M3A015E1,13
B935312807,AAA022E1,13
B935347658,M3A015E1,13
B935364781,M3A015E1,13
B935412613,R21101E1,13
B935423561,M3A015E1,13
B935434682,M3A015E1,13
B935445965,L3B049E1,13
B935461149,L3B049E1,13
B935468551,M3A015E1,13
B935630860,M3A015E1,13
B935781575,L3B049E1,13
B935813164,M3A015E1,13
B935835867,M3A015E1,13
B935852772,L3B049E1,13
B936003528,V72121E1,13
B936017341,M3A015E1,13
B936031808,M3A015E1,13
B936084697,M3A015E1,13
B936191881,Q3A307E1,13
B936235749,M3A015E1,13
B936255091,LKB2FAE1,13
B936694142,L3B049E1,13
B936845342,L3B049E1,13
B936857367,L3B049E1,13
B936935045,V72121E1,13
B937089008,LKB2FAE1,13
B937142978,M3A015E1,13
B937653511,M3A015E1,13
B937688605,AAA022E1,13
B937707216,M3A015E1,13
B937720008,M3A015E1,13
B938106962,Q4A106E1,13
B938351470,M3A015E1,13
B940011131,M3A015E1,13
B940011223,M3A015E1,13
B940011256,M3A015E1,13
B940011290,M3A015E1,13
B940011315,M3A015E1,13
B940011382,M3A015E1,13
B940011463,M3A015E1,13
B940011496,M3A015E1,13
B940011740,M3A015E1,13
B940011810,M3A015E1,13
B940011957,M3A015E1,13
B940012057,M3A015E1,13
B940012219,M3A015E1,13
B940012253,M3A015E1,13
B940012264,M31006E1,13
B940012415,M3A015E1,13
B940012437,M3A015E1,13
B940012530,R21101E1,13
B940012655,M31006E1,13
B940012688,M3A015E1,13
B940012932,M3A015E1,13
B940013043,M31006E1,13
B940013065,M3A015E1,13
B940013102,M3A015E1,13
B940013191,M3A015E1,13
B940013216,M3A015E1,13
B940013375,M3A015E1,13
B940013397,M3A015E1,13
B940013434,M3A015E1,13
B940013537,M31006E1,13
B940013559,M3A015E1,13
B940013560,M3A015E1,13
B940013630,M3A015E1,13
B940013788,M3A015E1,13
B940014040,M3A015E1,13
B940014246,M3A015E1,13
B940014257,M3A015E1,13
B940014512,M3A015E1,13
B940014763,M3A015E1,13
B940015106,M3A015E1,13
B940015302,M3A015E1,13
B940015427,M31006E1,13
B940015450,M31006E1,13
B940015793,M3A015E1,13
B940015830,M3A015E1,13
B940015999,M3A015E1,13
B940016192,M3A015E1,13
B940016376,M3A015E1,13
B940016402,M3A015E1,13
B940016527,M3A015E1,13
B940016549,M31006E1,13
B940016653,M31006E1,13
B940016664,M31006E1,13
B940016686,M3A015E1,13
B940016804,M31006E1,13
B940017007,R21101E1,13
B940017030,M3A015E1,13
B940017096,M3A015E1,13
B940017122,M3A015E1,13
B940017306,AAA022E1,13
B940017317,M3A015E1,13
B940017409,M3A015E1,13
B940017605,M31006E1,13
B940017650,M3A015E1,13
B940017731,M3A015E1,13
B940017764,M31006E1,13
B940017926,M3A015E1,13
B940018004,M3A015E1,13
B940018037,R21101E1,13
B940018130,M3A015E1,13
B940018211,M3A015E1,13
B940018277,M3A015E1,13
B940018347,M3A015E1,13
B940018358,M3A015E1,13
B940018554,M3A015E1,13
B940018598,M3A015E1,13
B940018679,M31006E1,13
B940018819,M3A015E1,13
B940018864,M31006E1,13
B940019023,R21101E1,13
B940019089,M3A015E1,13
B940019090,M3A015E1,13
B940019218,R21101E1,13
B940019355,M3A015E1,13
B940019414,M31006E1,13
B940019481,M3A015E1,13
B940019506,M3A015E1,13
B940019609,M3A015E1,13
B940019632,M3A015E1,13
B940019768,M3A015E1,13
B940019942,M31006E1,13
B940020085,M3A015E1,13
B940020214,M3A015E1,13
B940020269,M3A015E1,13
B940020270,M3A015E1,13
B940020340,M3A015E1,13
B940020384,R21101E1,13
B940020395,M3A015E1,13
B940020443,M31006E1,13
B940020801,M3A015E1,13
B940020845,M31006E1,13
B940020878,M3A015E1,13
B940021060,M3A015E1,13
B940021174,M3A015E1,13
B940021233,M31006E1,13
B940021288,M31006E1,13
B940021303,M3A015E1,13
B940021587,M31006E1,13
B940021831,M3A015E1,13
B940022078,M31006E1,13
B940022300,R21101E1,13
B940022399,M31006E1,13
B940022584,M31006E1,13
B940024278,M3A015E1,13
B940024371,M31006E1,13
B940024407,M3A015E1,13
B940024784,M3A015E1,13
B940025242,M3A015E1,13
B940025378,M31006E1,13
B940025404,M31006E1,13
B940025644,M31006E1,13
B940025828,R21101E1,13
B940026456,M3A015E1,13
B940026490,R21101E1,13
B940026560,M31006E1,13
B940026607,R21101E1,13
B940026847,M3A015E1,13
B940027305,C81J4AE1,13
B940027394,Q3A307E1,13
B940027925,M3A015E1,13
B940027992,M3A015E1,13
B940028173,M3A015E1,13
B940028542,M31006E1,13
B940028737,M3A015E1,13
B940028782,Q3A307E1,13
B940028896,M31006E1,13
B940029011,M31006E1,13
B940029206,M3A015E1,13
B940030062,M31006E1,13
B940030224,Q3A307E1,13
B940030453,M31006E1,13
B940030615,M3A015E1,13
B940030671,M31006E1,13
B940030958,M3A015E1,13
B940031058,R21101E1,13
B940031427,M31006E1,13
B940031612,M31006E1,13
B940031841,M3A015E1,13
B940032022,M3A015E1,13
B940032125,M31006E1,13
B940032228,R21101E1,13
B940032239,R21101E1,13
B940032365,M31006E1,13
B940032479,M3A015E1,13
B940032550,M3A015E1,13
B940032561,M3A015E1,13
B940032893,M3A015E1,13
B940032907,M3A015E1,13
B940032985,M31006E1,13
B940033166,M31006E1,13
B940033546,M3A015E1,13
B940033580,M3A015E1,13
B940033775,M3A015E1,13
B940033856,Q3A307E1,13
B940034037,M3A015E1,13
B940034130,M3A015E1,13
B940034657,M31006E1,13
B940034794,M31006E1,13
B940034886,M3A015E1,13
B940035241,M3A015E1,13
B940035322,M31006E1,13
B940035595,M3A015E1,13
B940035997,M31006E1,13
B940036008,M3A015E1,13
B940036042,M31006E1,13
B940036330,M31006E1,13
B940036466,M3A015E1,13
B940036606,R21101E1,13
B940036639,M3A015E1,13
B940036972,M3A015E1,13
B940037050,C81J4AE1,13
B940037647,M31006E1,13
B940037717,M31006E1,13
B940037784,M31006E1,13
B940037902,LKB2FAE1,13
B940038013,M3A015E1,13
B940038079,M3A015E1,13
B940038264,M3A015E1,13
B940038552,M31006E1,13
B940043109,V72121E1,13
B940043132,M3A015E1,13
B940045907,M3A015E1,13
B940046269,R21101E1,13
B940046306,M3A015E1,13
B940046340,M3A015E1,13
B940046409,M3A015E1,13
B940046410,M3A015E1,13
B940046432,M3A015E1,13
B940046454,M3A015E1,13
B940046513,M3A015E1,13
B940046568,M3A015E1,13
B940046638,M3A015E1,13
B940046672,M3A015E1,13
B940046694,M3A015E1,13
B940046753,M3A015E1,13
B940046801,M3A015E1,13
B940046823,M3A015E1,13
B940046845,M3A015E1,13
B940046878,M3A015E1,13
B940046904,M3A015E1,13
B940046926,M3A015E1,13
B940047130,M31006E1,13
B940047152,M31006E1,13
B940047174,M31006E1,13
B940047370,Q4A106E1,13
B940047439,AAA022E1,13
B940048126,M33053E1,13
B940048388,LKB2FAE1,13
B940048399,V72121E1,13
B940050428,C82SUAE1,13
B940050440,C82SUAE1,13
B940050451,C82SUAE1,13
B940050462,C82SUAE1,13
B940051182,M3A015E1,13
B940052259,C82SUAE1,13
B940055434,C82SUAE1,13
B940055467,C82SUAE1,13
B940055478,C82SUAE1,13
B940055490,C82SUAE1,13
D916075705,G13ST6E1,13
D917411906,J5CCCEE1,13
D920046874,G13ST6E1,13
D920068588,G13ST6E1,13
D920081152,G13ST6E1,13
D920095126,G13ST6E1,13
D920098219,G13ST6E1,13
D920114988,G13ST6E1,13
D920118838,G13ST6E1,13
D920143221,G13ST6E1,13
D920156874,G13ST6E1,13
D920165876,G13ST6E1,13
D920165991,G13ST6E1,13
D920172999,G13ST6E1,13
D920183238,G13ST6E1,13
D920189067,G13ST6E1,13
D920189757,G13ST6E1,13
D920204245,G13ST6E1,13
D920214211,LKB2FAE1,13
D920242384,J5CCCEE1,13
D920257056,G13ST6E1,13
D920260610,G13ST6E1,13
D920274972,G13ST6E1,13
D920276389,G13ST6E1,13
D920292758,G13ST6E1,13
D920293582,G13ST6E1,13
D920299931,G13ST6E1,13
D920352029,G13ST6E1,13
D920410341,G13ST6E1,13
D920533651,J5CCCEE1,13
D920537408,G13ST6E1,13
D920547197,G13ST6E1,13
D920558447,J5CCCEE1,13
D920599495,G13ST6E1,13
D920709717,J5CCCEE1,13
D920719820,J5CCCEE1,13
D920909605,G13ST6E1,13
D921031172,G13ST6E1,13
D921043566,G13ST6E1,13
D921067171,G13ST6E1,13
D921114626,G13ST6E1,13
D921313609,G13ST6E1,13
D921493521,G13ST6E1,13
D921546067,G13ST6E1,13
D922051092,G13ST6E1,13
D922734324,J5CCCEE1,13
D928382488,G13ST6E1,13
D935047437,F11O02E1,13
D935080663,C82SUAE1,13
D935125344,V72121E1,13
D935127692,F321Q9E1,13
D935140026,LKB2FAE1,13
D935157345,LKB2FAE1,13
D935189612,H22G06E1,13
D935193088,V72121E1,13
D935201512,F321Q9E1,13
D935241356,F321Q9E1,13
D935261273,F321Q9E1,13
D935280078,H22G06E1,13
D935300778,H22G06E1,13
D935332481,F321Q9E1,13
D935334980,V72121E1,13
D935990649,C11105E1,13
D936021991,LKB2FAE1,13
D936127802,LKB2FAE1,13
D936369941,F321Q9E1,13
D936456883,V72121E1,13
D936688576,F321Q9E1,13
D936855916,V72121E1,13
D936923765,F321Q9E1,13
D936995201,LKB2FAE1,13
D937402001,H22G06E1,13
D937624496,V72121E1,13
D940011326,F11O02E1,13
D940011360,C11105E1,13
D940011625,C11105E1,13
D940011658,C11105E1,13
D940011728,C11105E1,13
D940011784,C11105E1,13
D940011795,C11105E1,13
D940012035,C11105E1,13
D940012149,C11105E1,13
D940012161,C11105E1,13
D940012183,C11105E1,13
D940012220,C11105E1,13
D940012482,C11105E1,13
D940012792,F11O02E1,13
D940012909,F11O02E1,13
D940013054,C11105E1,13
D940013098,F11O02E1,13
D940013135,C11105E1,13
D940013179,F11O02E1,13
D940013180,C11105E1,13
D940013412,C11105E1,13
D940013490,C11105E1,13
D940013618,C11105E1,13
D940013733,C11105E1,13
D940013836,C11105E1,13
D940013940,C11105E1,13
D940014006,C11105E1,13
D940014062,C11105E1,13
D940014176,C11105E1,13
D940014475,C11105E1,13
D940014774,F11O02E1,13
D940014958,C11105E1,13
D940015531,F11O02E1,13
D940015782,C11105E1,13
D940015874,C11105E1,13
D940015885,F11O02E1,13
D940015911,F11O02E1,13
D940015988,F11O02E1,13
D940016000,C11105E1,13
D940016158,C11105E1,13
D940016228,C11105E1,13
D940016239,C11105E1,13
